player_id,player_name,positions,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
breanna-stewart,Breanna Stewart,W,1.0,1.0,3.0,0.2,5.0,1.0,0.267,15.0,4.0,3.0,0.769,13.0,10.0,34.233333333333334,2.0,-3.0,19.0,5.0,2.0,3.0
carla-leite,Carla Leite,,3.0,,,,1.0,,0.4,5.0,2.0,,0.667,3.0,2.0,15.516666666666667,,-11.0,6.0,,,4.0
emma-meesseman,Emma Meesseman,,1.0,1.0,4.0,1.0,1.0,1.0,0.5,8.0,4.0,2.0,,,,23.1,1.0,5.0,9.0,5.0,1.0,3.0
iliana-rupert,Iliana Rupert,,1.0,1.0,5.0,,2.0,,0.2,5.0,1.0,3.0,,,,24.133333333333333,2.0,8.0,2.0,7.0,,1.0
isabelle-harrison,Isabelle Harrison,,1.0,,,,1.0,,,1.0,,1.0,,,,3.1333333333333333,,-4.0,,,,
janelle-salaa14n,Janelle SalaÃ¼n,,,,3.0,0.4,5.0,2.0,0.3,10.0,3.0,2.0,1.0,2.0,2.0,23.583333333333332,,-2.0,10.0,3.0,,1.0
jonquel-jones,Jonquel Jones,,1.0,1.0,3.0,,2.0,,0.5,4.0,2.0,2.0,0.5,2.0,1.0,25.133333333333333,1.0,-14.0,5.0,4.0,1.0,3.0
kaila-charles,Kaila Charles,,,,4.0,0.5,2.0,1.0,0.667,6.0,4.0,1.0,0.5,2.0,1.0,31.233333333333334,1.0,16.0,10.0,5.0,1.0,1.0
kate-martin,Kate Martin,W,,,3.0,0.5,6.0,3.0,0.429,7.0,3.0,3.0,0.5,4.0,2.0,14.783333333333333,,6.0,11.0,3.0,,1.0
kennedy-burke,Kennedy Burke,,1.0,,4.0,,2.0,,,3.0,,1.0,,,,15.633333333333333,1.0,-16.0,,5.0,,
leonie-fiebich,Leonie Fiebich,,4.0,,,0.2,5.0,1.0,0.167,6.0,1.0,,,,,25.916666666666668,,-17.0,3.0,,1.0,1.0
marine-johannes,Marine Johannes,,1.0,1.0,4.0,0.25,4.0,1.0,0.167,6.0,1.0,4.0,,,,21.733333333333334,,5.0,3.0,4.0,1.0,
monique-billings,Monique Billings,F,,,,,4.0,,0.143,7.0,1.0,1.0,1.0,3.0,3.0,19.566666666666666,3.0,-7.0,5.0,3.0,,
natasha-cloud,Natasha Cloud,W,4.0,,4.0,0.429,7.0,3.0,0.462,13.0,6.0,3.0,1.0,4.0,4.0,36.166666666666664,1.0,-12.0,19.0,5.0,2.0,3.0
rebekah-gardner,Rebekah Gardner,,1.0,,1.0,,,,,1.0,,2.0,,,,14.966666666666667,,16.0,,1.0,2.0,
temi-fagbenle-2,Temi Fagbenle,,2.0,,4.0,0.5,2.0,1.0,0.7,10.0,7.0,3.0,1.0,1.0,1.0,38.13333333333333,1.0,13.0,16.0,5.0,2.0,1.0
veronica-burton,Veronica Burton,G,9.0,,7.0,,4.0,,0.111,9.0,1.0,4.0,0.8,5.0,4.0,33.05,2.0,17.0,6.0,9.0,2.0,4.0
